Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
simple,,Alien tale,1,0,visible,,,,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi",7-9 tuổi,,,,,,,,,,,0,Tác giả,Christine Moorcroft,1,1,Nhà xuất bản,Evans Brothers,1,1,Năm xuất bản,2010,1,1,Giá sách,Giá 17-1,1,1,Vị Trí Sách,Thứ tự 085,1,1,Giá trị sách,"500,000đ",1,1
simple,,All for me and none for all,1,0,visible,,,,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi",7-9 tuổi,,,,,,,,,,,0,Tác giả,Helen Lester,1,1,Nhà xuất bản,HMH Books for Young Readers,1,1,Năm xuất bản,2016,1,1,Giá sách,Giá 12-4,1,1,Vị Trí Sách,Thứ tự 026,1,1,Giá trị sách,"500,000đ",1,1
