Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
simple,,100 facts on ancient Egypt,1,0,visible,"100 Facts Ancient Egypt covers all key topics about ancient Egypt for kids in interesting numbered facts. Amazing information is accompanied by fantastic illustrations and photographs that put unbelievable facts into context for young learners. One of our bestselling ancient Egypt books for kids aged 6-10 years, this title is perfect for school projects.","100 Facts Ancient Egypt covers all key topics about ancient Egypt for kids in interesting numbered facts. Amazing information is accompanied by fantastic illustrations and photographs that put unbelievable facts into context for young learners. One of our bestselling ancient Egypt books for kids aged 6-10 years, this title is perfect for school projects.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Con người và văn hóa, Sách tham khảo","Sách tham khảo, Con người và văn hóa,sach-thang-03-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/03/100-facts-on-ancient-Egypt.jpg,,,,,,,,,0,Tác giả,Miles Kelly,1,1,Nhà xuất bản,Miles Kelly Publishing Ltd,1,1,Năm xuất bản,,1,1,Giá sách,Giá 25-3,1,1,Vị Trí Sách,Thứ tự 059,1,1,Giá trị sách,"500\,000đ",1,1
simple,,100 facts: deep ocean,1,0,visible,"100 Facts Deep Ocean book for kids is bursting with exactly 100 awesome facts, mind-blowing images and loads of activities to help children aged 7+ years learn everything they need to know about the great underwater world. Concise information so your child only learns the most important information. Cartoons and fun facts to add humor to learning. Close-up photos of unseen creatures found in the deep ocean. 100 Facts Deep Ocean book for kids includes incredible facts for kids in easily-digestible, numbered paragraphs. Information is accompanied by amazing illustrations and photographs that put unbelievable facts into context for children aged 7+ years. ","100 Facts Deep Ocean book for kids is bursting with exactly 100 awesome facts, mind-blowing images and loads of activities to help children aged 7+ years learn everything they need to know about the great underwater world. Concise information so your child only learns the most important information. Cartoons and fun facts to add humor to learning. Close-up photos of unseen creatures found in the deep ocean. 100 Facts Deep Ocean book for kids includes incredible facts for kids in easily-digestible, numbered paragraphs. Information is accompanied by amazing illustrations and photographs that put unbelievable facts into context for children aged 7+ years. ",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Động vật, Sách tham khảo","Sách tham khảo, Động vật,sach-thang-03-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/03/100-facts-deep-ocean.jpg,,,,,,,,,0,Tác giả,Miles Kelly,1,1,Nhà xuất bản,Miles Kelly Publishing Ltd,1,1,Năm xuất bản,,1,1,Giá sách,Giá 23-4,1,1,Vị Trí Sách,Thứ tự 079,1,1,Giá trị sách,"500\,000đ",1,1
simple,,100 facts: shipwrecks,1,0,visible,"100 Facts Shipwrecks is bursting with exactly 100 awesome facts, mind-blowing images and fun activities to help children learn everything they need to know about the incredible secrets of sunken ships.
100 Facts Shipwrecks contains key topics about the remains of ships beneath the waves in concise numbered facts. Information is accompanied by amazing illustrations and photographs that put unbelievable facts into context for young learners.","100 Facts Shipwrecks is bursting with exactly 100 awesome facts, mind-blowing images and fun activities to help children learn everything they need to know about the incredible secrets of sunken ships.
100 Facts Shipwrecks contains key topics about the remains of ships beneath the waves in concise numbered facts. Information is accompanied by amazing illustrations and photographs that put unbelievable facts into context for young learners.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Đất nước và khám phá, Sách tham khảo","Sách tham khảo, Đất nước và khám phá,sach-thang-03-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/03/100-facts-shipwrecks.jpg,,,,,,,,,0,Tác giả,Miles Kelly,1,1,Nhà xuất bản,Miles Kelly Publishing Ltd,1,1,Năm xuất bản,,1,1,Giá sách,Giá 28-1,1,1,Vị Trí Sách,Thứ tự 053,1,1,Giá trị sách,"500\,000đ",1,1
simple,,A bug's life: the movie picture book collection,1,0,visible,"Every year on Ant Island, the ant colony und er the rule of the Queen Ant and Princess Atta work tireless ly gathering food for winter. The books in this series follow the adventures of the different characters who live on Ant Island.","Every year on Ant Island, the ant colony und er the rule of the Queen Ant and Princess Atta work tireless ly gathering food for winter. The books in this series follow the adventures of the different characters who live on Ant Island.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-03-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/03/A-bug_s-life-the-movie-picture-book-collection.jpg,,,,,,,,,0,Tác giả,Ladybird,1,1,Nhà xuất bản,Ladybird Books Ltd,1,1,Năm xuất bản,,1,1,Giá sách,Giá 6-5,1,1,Vị Trí Sách,Thứ tự 016,1,1,Giá trị sách,"500\,000đ",1,1
simple,,A day on the farm,1,0,visible,"Join Panda, Fox and Donkey as they go on a learning journey to the farm! 3 Go Farming is a press-out-and-build model and storybook from Top That Publishing. Read the farmyard story, then build a red tractor to bring it to life! 

Designed for children aged 3+, 3 Go Farming is part of the Learning Journeys range and is a great way to introduce children to where our food comes from. 

Written by Sally Hopgood and illustrated by Olive May Green.

","Join Panda, Fox and Donkey as they go on a learning journey to the farm! 3 Go Farming is a press-out-and-build model and storybook from Top That Publishing. Read the farmyard story, then build a red tractor to bring it to life! 

Designed for children aged 3+, 3 Go Farming is part of the Learning Journeys range and is a great way to introduce children to where our food comes from. 

Written by Sally Hopgood and illustrated by Olive May Green.

",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-03-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/03/A-day-on-the-farm.jpg,,,,,,,,,0,Tác giả,Olive May Green,1,1,Nhà xuất bản,Top That Publishing US,1,1,Năm xuất bản,,1,1,Giá sách,Giá 6-5,1,1,Vị Trí Sách,Thứ tự 034,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Alphabet stencil book,1,0,visible,"30 alphabet and number stencil sets for every kind of design and craft work
A hugely useful book for any design or craft project. It features 30 alphabet and number set stencils printed on perforated card stock so that they can be torn out and used. From simple sans serif fonts to ornate letters, they can be used in interior design work, such as on cushions, curtains, walls and lampshades. You can monograph chests and luggage too. they are great for any craft project such as textiles, quilting, clothes design, applique, cardmaking or scrapbooking. You could even use them for cake decorating and wedding material. the sets include matching upper and lower case fonts. Accents and symbols are included so you can compose in any European language.You can customize your project to say exactly what you want it to say. A short introduction on how to use and make the most of the stencil is included at the front of the book. It is a great resource for any artist, designer or crafter.","30 alphabet and number stencil sets for every kind of design and craft work
A hugely useful book for any design or craft project. It features 30 alphabet and number set stencils printed on perforated card stock so that they can be torn out and used. From simple sans serif fonts to ornate letters, they can be used in interior design work, such as on cushions, curtains, walls and lampshades. You can monograph chests and luggage too. they are great for any craft project such as textiles, quilting, clothes design, applique, cardmaking or scrapbooking. You could even use them for cake decorating and wedding material. the sets include matching upper and lower case fonts. Accents and symbols are included so you can compose in any European language.You can customize your project to say exactly what you want it to say. A short introduction on how to use and make the most of the stencil is included at the front of the book. It is a great resource for any artist, designer or crafter.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-03-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/03/Alphabet-stencil-book.jpg,,,,,,,,,0,Tác giả,PHP,1,1,Nhà xuất bản,B.T. Batsford,1,1,Năm xuất bản,,1,1,Giá sách,Giá 6-5,1,1,Vị Trí Sách,Thứ tự 008,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Ancient Egypt,1,0,visible,"
Travel back in time to ancient Egypt and see for yourself with this revealing and remarkable guide from DK's best-selling Eyewitness series.","
Travel back in time to ancient Egypt and see for yourself with this revealing and remarkable guide from DK's best-selling Eyewitness series.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Đất nước và khám phá, Sách tham khảo","Sách tham khảo, Đất nước và khám phá,sach-thang-03-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/03/Ancient-Egypt-(2).jpg,,,,,,,,,0,Tác giả,DK,1,1,Nhà xuất bản,DK Children,1,1,Năm xuất bản,,1,1,Giá sách,Giá 28-1,1,1,Vị Trí Sách,Thứ tự 052,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Angelica Sprocket's pockets,1,0,visible,"Angelica Sprocket lives next door. Her overcoat has pockets galore! And you'll never guess what's in them. Prepare to be surprised, thrilled and tickled pink by Angelica Sprocket's never-ending pockets, and the marvellous things she keeps in them!","Angelica Sprocket lives next door. Her overcoat has pockets galore! And you'll never guess what's in them. Prepare to be surprised, thrilled and tickled pink by Angelica Sprocket's never-ending pockets, and the marvellous things she keeps in them!",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-03-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/03/Angelica-Sprocket_s-pockets.jpg,,,,,,,,,0,Tác giả,Quentin Blake,1,1,Nhà xuất bản,Random House Children's Publishers UK,1,1,Năm xuất bản,,1,1,Giá sách,Giá 6-5,1,1,Vị Trí Sách,Thứ tự 030,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Animals should definitely not act like people,1,0,visible,"Animals should definitely not act like people.
...because it would be foolish for a fish, so silly for a sheep, and preposterous for a panda - as Ron Barrett's wonderfully detailed drawings show.
This book will show children a new way of looking at animals and people, even as they laugh","Animals should definitely not act like people.
...because it would be foolish for a fish, so silly for a sheep, and preposterous for a panda - as Ron Barrett's wonderfully detailed drawings show.
This book will show children a new way of looking at animals and people, even as they laugh",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-03-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/03/Animals-should-definitely-not-act-like-people.jpg,,,,,,,,,0,Tác giả,Judi Barrett,1,1,Nhà xuất bản,Atheneum Books for Young Reader,1,1,Năm xuất bản,,1,1,Giá sách,Giá 6-5,1,1,Vị Trí Sách,Thứ tự 018,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Animals should definitely not wear clothing,1,0,visible,"Animals should definitely not wear clothing... because a snake would lose it, a billy goat would eat it for lunch, and it would always be wet on a walrus! This popular book by Judi Barrett and Ron Barrett shows the very youngest why animals’ natural clothing is perfect just as it is.

Now with new illustrations that retain the charming quality of the originals but give this edition a fresh look, this beloved story is available as a Classic Board Book for the very first time.","Animals should definitely not wear clothing... because a snake would lose it, a billy goat would eat it for lunch, and it would always be wet on a walrus! This popular book by Judi Barrett and Ron Barrett shows the very youngest why animals’ natural clothing is perfect just as it is.

Now with new illustrations that retain the charming quality of the originals but give this edition a fresh look, this beloved story is available as a Classic Board Book for the very first time.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-03-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/03/Animals-should-definitely-not-wear-clothing.jpg,,,,,,,,,0,Tác giả,Judi Barrett,1,1,Nhà xuất bản,Little Simon,1,1,Năm xuất bản,,1,1,Giá sách,Giá 6-5,1,1,Vị Trí Sách,Thứ tự 017,1,1,Giá trị sách,"500\,000đ",1,1
