Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
simple,,A wrinkle in time,1,0,visible,"Out of this wild night, a strange visitor comes to the Murry house and beckons Meg, her brother Charles Wallace, and their friend Calvin O'Keefe on a most dangerous and extraordinary adventure - one that will threaten their lives and our universe.
Winner of the 1963 Newbery Medal, A Wrinkle in Time is the first book in Madeleine L'Engle's classic Time Quintet.","Out of this wild night, a strange visitor comes to the Murry house and beckons Meg, her brother Charles Wallace, and their friend Calvin O'Keefe on a most dangerous and extraordinary adventure - one that will threaten their lives and our universe.
Winner of the 1963 Newbery Medal, A Wrinkle in Time is the first book in Madeleine L'Engle's classic Time Quintet.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 10-12 tuổi, Sách truyện thiếu nhi","10-12 tuổi,sach-thang-11-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/10/A-wrinkle-in-time.jpg,,,,,,,,,0,Tác giả,Madeleine L'Engle,1,1,Nhà xuất bản,Square Fish,1,1,Năm xuất bản,,1,1,Giá sách,Giá 19-2,1,1,Vị Trí Sách,Thứ tự 058,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Amber the ambulance,1,0,visible,"Meet Hannah the Helicopter, Paul the Police Car, Amber the Ambulance and Finn the Fire Engine in these engaging cased board books. Each character faces an emergency situation and shows exactly what to do. The final spread shows children what they need to do in an emergency situation and how to call emergency services.","Meet Hannah the Helicopter, Paul the Police Car, Amber the Ambulance and Finn the Fire Engine in these engaging cased board books. Each character faces an emergency situation and shows exactly what to do. The final spread shows children what they need to do in an emergency situation and how to call emergency services.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-11-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/10/Amber-the-ambulance.jpg,,,,,,,,,0,Tác giả,Brimax,1,1,Nhà xuất bản,Brimax ,1,1,Năm xuất bản,,1,1,Giá sách,Giá 3-5,1,1,Vị Trí Sách,Thứ tự 011,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Anne of Green Gables,1,0,visible,"This heartwarming story has beckoned generations of readers into the special world of Green Gables, an old-fashioned farm outside a town called Avonlea. Anne Shirley, an eleven-year-old orphan, has arrived in this verdant corner of Prince Edward Island only to discover that the Cuthberts - elderly Matthew and his stern sister, Marilla - want to adopt a boy, not a feisty redheaded girl. But before they can send her back, Anne - who simply must have more scope for her imagination and a real home - wins them over completely. A much-loved classic that explores all the vulnerability, expectations, and dreams of a child growing up, Anne of Green Gables is also a wonderful portrait of a time, a place, a family… and, most of all, love.","This heartwarming story has beckoned generations of readers into the special world of Green Gables, an old-fashioned farm outside a town called Avonlea. Anne Shirley, an eleven-year-old orphan, has arrived in this verdant corner of Prince Edward Island only to discover that the Cuthberts - elderly Matthew and his stern sister, Marilla - want to adopt a boy, not a feisty redheaded girl. But before they can send her back, Anne - who simply must have more scope for her imagination and a real home - wins them over completely. A much-loved classic that explores all the vulnerability, expectations, and dreams of a child growing up, Anne of Green Gables is also a wonderful portrait of a time, a place, a family… and, most of all, love.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 10-12 tuổi, Sách truyện thiếu nhi","10-12 tuổi,sach-thang-11-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/10/Anne-of-Green-Gables.jpg,,,,,,,,,0,Tác giả,L. M. Montgomery,1,1,Nhà xuất bản,Signet Book,1,1,Năm xuất bản,,1,1,Giá sách,Giá 20-4,1,1,Vị Trí Sách,Thứ tự 061,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Big hero 6: fight to the finish,1,0,visible,"Big Hero 6 features brilliant robotics prodigy Hiro Hamada, who finds himself in the grips of a criminal plot that threatens to destroy the fast-paced, high-tech city of San Fransokyo. With the help of his closest companion - a robot named Baymax - Hiro joins forces with a reluctant team of first-time crime-fighters on a mission to save their city. Boys and girls ages 5 to 8 will love this Step 3 Step into Reading reader based on the film!","Big Hero 6 features brilliant robotics prodigy Hiro Hamada, who finds himself in the grips of a criminal plot that threatens to destroy the fast-paced, high-tech city of San Fransokyo. With the help of his closest companion - a robot named Baymax - Hiro joins forces with a reluctant team of first-time crime-fighters on a mission to save their city. Boys and girls ages 5 to 8 will love this Step 3 Step into Reading reader based on the film!",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-11-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/10/Big-hero-6-I-am-Baymax.jpg,,,,,,,,,0,Tác giả,Random House,1,1,Nhà xuất bản,Random House ,1,1,Năm xuất bản,,1,1,Giá sách,Giá 7-2,1,1,Vị Trí Sách,Thứ tự 075,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Big hero 6: I am Baymax,1,0,visible,"A Step 2 Step into Reading reader about Big Hero 6 and the mysterious villain Yokai. From Walt Disney Animation Studios comes Big Hero 6, a comedy-adventure about brilliant robotics prodigy Hiro Hamada, who finds himself in the grips of a criminal plot that threatens to destroy the fast-paced, high-tech city of San Fransokyo. Boys ages 4 to 6 will love this Step 2 Step into Reading leveled reader!","A Step 2 Step into Reading reader about Big Hero 6 and the mysterious villain Yokai. From Walt Disney Animation Studios comes Big Hero 6, a comedy-adventure about brilliant robotics prodigy Hiro Hamada, who finds himself in the grips of a criminal plot that threatens to destroy the fast-paced, high-tech city of San Fransokyo. Boys ages 4 to 6 will love this Step 2 Step into Reading leveled reader!",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-11-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/10/Big-hero-6-the-big-battle.jpg,,,,,,,,,0,Tác giả,Random House,1,1,Nhà xuất bản,Random House ,1,1,Năm xuất bản,,1,1,Giá sách,Giá 7-2,1,1,Vị Trí Sách,Thứ tự 076,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Big hero 6: the big battle,1,0,visible,"Big Hero 6 features brilliant robotics prodigy Hiro Hamada, who finds himself in the grips of a criminal plot that threatens to destroy the fast-paced, high-tech city of San Fransokyo. With the help of his closest companion - a robot named Baymax - Hiro joins forces with a reluctant team of first-time crime fighters on a mission to save their city. Boys and girls ages 5 to 8 will love this Step 3 Step into Reading leveled reader, which includes a set of battle cards featuring the heroes and villains of Big Hero 6!","Big Hero 6 features brilliant robotics prodigy Hiro Hamada, who finds himself in the grips of a criminal plot that threatens to destroy the fast-paced, high-tech city of San Fransokyo. With the help of his closest companion - a robot named Baymax - Hiro joins forces with a reluctant team of first-time crime fighters on a mission to save their city. Boys and girls ages 5 to 8 will love this Step 3 Step into Reading leveled reader, which includes a set of battle cards featuring the heroes and villains of Big Hero 6!",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-11-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/10/Big-hero-6-fight-to-the-finish.jpg,,,,,,,,,0,Tác giả,Random House,1,1,Nhà xuất bản,Random House ,1,1,Năm xuất bản,,1,1,Giá sách,Giá 7-2,1,1,Vị Trí Sách,Thứ tự 074,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Biscuit's day at the farm,1,0,visible,"Biscuit is going to help out on the farm today and can’t wait to feed all of the farm animals. He makes friends with the hens, the geese, and even an eager little piglet who wants to follow him everywhere!  ","Biscuit is going to help out on the farm today and can’t wait to feed all of the farm animals. He makes friends with the hens, the geese, and even an eager little piglet who wants to follow him everywhere!  ",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 0-2 tuổi, Sách truyện thiếu nhi","0 - 2 tuổi,sach-thang-11-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/10/Biscuit_s-day-at-the-farm.jpg,,,,,,,,,0,Tác giả,Alyssa Satin Capucilli,1,1,Nhà xuất bản,HarperCollins,1,1,Năm xuất bản,,1,1,Giá sách,Giá 2-5,1,1,Vị Trí Sách,Thứ tự 014,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Bunny loves to write,1,0,visible,"Buster Bunny loves to read. And when hes given a notebook and pencil, he discovers that he loves to write, too! Children are encouraged to use their imagination and creativity in this exciting picture book with a story and doodles by Buster himself.","Buster Bunny loves to read. And when hes given a notebook and pencil, he discovers that he loves to write, too! Children are encouraged to use their imagination and creativity in this exciting picture book with a story and doodles by Buster himself.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-11-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/10/Bunny-loves-to-write.jpg,,,,,,,,,0,Tác giả,Peter Bently,1,1,Nhà xuất bản,Parragon Books,1,1,Năm xuất bản,,1,1,Giá sách,Giá 7-2,1,1,Vị Trí Sách,Thứ tự 072,1,1,Giá trị sách,"500\,000đ",1,1
simple,,California diaries,1,0,visible,"Having moved away from California, Dawn Shafer experiences a number of unsettling changes at once, including new relationships with friends, family, and her stepfamily, and she finds herself redefining her identity. ","Having moved away from California, Dawn Shafer experiences a number of unsettling changes at once, including new relationships with friends, family, and her stepfamily, and she finds herself redefining her identity. ",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-11-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/10/California-diaries.jpg,,,,,,,,,0,Tác giả,Ann M. Martin,1,1,Nhà xuất bản,Scholastic ,1,1,Năm xuất bản,,1,1,Giá sách,Giá 7-2,1,1,Vị Trí Sách,Thứ tự 079,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Captain Underpants and the preposterous plight of the purple potty people,1,0,visible,"eorge and Harold's time-traveling Purple Potty lands them in a crazy place in the eighth book in this #1 New York Times bestselling series by Dav Pilkey, the author and illustrator of Dog Man!
The teachers are nice, the cafeteria serves delicious food, and the school principal, Mr. Krupp, thinks George and Harold are hilarious. Something is very, very wrong - and it gets even wronger when the boys' pet pterodactyl, Crackers, and Sulu the Bionic Hamster are captured by George and Harold's evil-twin look-alikes. Now George and Harold must face their greatest foes yet: themselves! Can they handle this mess on their own, or will they need Captain Underpants to swoop in and save the day?","eorge and Harold's time-traveling Purple Potty lands them in a crazy place in the eighth book in this #1 New York Times bestselling series by Dav Pilkey, the author and illustrator of Dog Man!
The teachers are nice, the cafeteria serves delicious food, and the school principal, Mr. Krupp, thinks George and Harold are hilarious. Something is very, very wrong - and it gets even wronger when the boys' pet pterodactyl, Crackers, and Sulu the Bionic Hamster are captured by George and Harold's evil-twin look-alikes. Now George and Harold must face their greatest foes yet: themselves! Can they handle this mess on their own, or will they need Captain Underpants to swoop in and save the day?",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 10-12 tuổi, Sách truyện thiếu nhi","10-12 tuổi,sach-thang-11-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/10/Captain-Underpants-and-the-preposterous-plight-of-the-purple-potty-people.jpg,,,,,,,,,0,Tác giả,Dav Pilkey,1,1,Nhà xuất bản,Scholastic,1,1,Năm xuất bản,,1,1,Giá sách,Giá 19-4,1,1,Vị Trí Sách,Thứ tự 063,1,1,Giá trị sách,"500\,000đ",1,1
