Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
simple,,Another day in paradise,1,0,visible,"""Some readers have likened the dubious regard for humans in Sherman's Lagoon to the late, lamented Far Side by Gary Larson.""""- Dallas Morning News.

Sharks have always fascinated Jim Toomey. ""I was the only one rooting for the shark in Jaws,"" he says. Now, Toomey's dim-witted Sherman is back with Another Day in Paradise. This fantastic collection of the popular strip takes a satirical, sea-floor look at modern culture through the eyes of Sherman, his sidekick sea turtle friend Fillmore, and schools of other coral reef critters in their remote tropical paradise.","""Some readers have likened the dubious regard for humans in Sherman's Lagoon to the late, lamented Far Side by Gary Larson.""""- Dallas Morning News.

Sharks have always fascinated Jim Toomey. ""I was the only one rooting for the shark in Jaws,"" he says. Now, Toomey's dim-witted Sherman is back with Another Day in Paradise. This fantastic collection of the popular strip takes a satirical, sea-floor look at modern culture through the eyes of Sherman, his sidekick sea turtle friend Fillmore, and schools of other coral reef critters in their remote tropical paradise.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-12-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/12/Another-day-in-paradise.jpg,,,,,,,,,0,Tác giả,Jim Toomey,1,1,Nhà xuất bản,Andrews McMeel Publishing,1,1,Năm xuất bản,,1,1,Giá sách,Giá 7-4,1,1,Vị Trí Sách,Thứ tự 061,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Armageddon,1,0,visible,"In the fifth installment of James Patterson's action-packed Daniel X series, Daniel must now face an alien whose origins appear nearer to the depths of Hell than the outer reaches of the galaxy. Number Two is an unstoppable criminal that's slowly been amassing an underground army of disgusting, disgruntled, and dangerous aliens to help him enslave Earth's population. And it's all in preparation for the arrival of Number One, the most powerful alien in the universe and Daniel's arch-nemesis.

To Daniel's horror, thousands of humans defect to the alien's side, making the odds of success that much more impossible. But for the first time in his life, Daniel isn't alone in his fight. He's connected with several military and intelligence groups - including the daughter of a prominent FBI agent--and is prepared to lead the ultimate showdown against the evil that has plagued planet Earth for so long. Readers, beware - and be prepared for a truly epic battle that evokes the ancient prophecies of Armageddon!","In the fifth installment of James Patterson's action-packed Daniel X series, Daniel must now face an alien whose origins appear nearer to the depths of Hell than the outer reaches of the galaxy. Number Two is an unstoppable criminal that's slowly been amassing an underground army of disgusting, disgruntled, and dangerous aliens to help him enslave Earth's population. And it's all in preparation for the arrival of Number One, the most powerful alien in the universe and Daniel's arch-nemesis.

To Daniel's horror, thousands of humans defect to the alien's side, making the odds of success that much more impossible. But for the first time in his life, Daniel isn't alone in his fight. He's connected with several military and intelligence groups - including the daughter of a prominent FBI agent--and is prepared to lead the ultimate showdown against the evil that has plagued planet Earth for so long. Readers, beware - and be prepared for a truly epic battle that evokes the ancient prophecies of Armageddon!",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện người lớn > Tưởng tượng, Sách truyện người lớn","Tưởng tượng,sach-thang-12-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/12/Armageddon.jpg,,,,,,,,,0,Tác giả,James Patterson,1,1,Nhà xuất bản,Arrow,1,1,Năm xuất bản,,1,1,Giá sách,Giá 34-1,1,1,Vị Trí Sách,Thứ tự 058,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Baby's first library: Animals (cow),1,0,visible,Baby book on animals.,Baby book on animals.,,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 0-2 tuổi, Sách truyện thiếu nhi","0-2 tuổi,sach-thang-12-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/12/Baby_s-first-library-Animals-cow.jpg,,,,,,,,,0,Tác giả, Yoyo Books,1,1,Nhà xuất bản, Yoyo Books,1,1,Năm xuất bản,,1,1,Giá sách,Giá 3-5,1,1,Vị Trí Sách,Thứ tự 023,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Because I love you,1,0,visible,"It's bedtime for Little Bear, but as his mummy settles him in bed, he wonders if he's had enough love that day. So Mummy Bear takes Little Bear on a journey, reminding him of everything they've done during the day and, most of all, the love they've shared. At the end of a golden day, Little Bear's mummy tucked him up. But when she bent down to give him a goodnight kiss on his little bear nose, he looked up sadly and said, ""Mummy, I don't think I've had any love today."" Little Bear's mummy hugged him tightly. ""Oh my poor little bear!"" she said. ""I'm sure I've given you lots of love today!"" ""But I don't remember any of it,"" said Little Bear. ""Then let's remember together,"" said Mummy.","It's bedtime for Little Bear, but as his mummy settles him in bed, he wonders if he's had enough love that day. So Mummy Bear takes Little Bear on a journey, reminding him of everything they've done during the day and, most of all, the love they've shared. At the end of a golden day, Little Bear's mummy tucked him up. But when she bent down to give him a goodnight kiss on his little bear nose, he looked up sadly and said, ""Mummy, I don't think I've had any love today."" Little Bear's mummy hugged him tightly. ""Oh my poor little bear!"" she said. ""I'm sure I've given you lots of love today!"" ""But I don't remember any of it,"" said Little Bear. ""Then let's remember together,"" said Mummy.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-12-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/12/Because-I-love-you.jpg,,,,,,,,,0,Tác giả,David Bedford,1,1,Nhà xuất bản,Nosy Crow Ltd,1,1,Năm xuất bản,,1,1,Giá sách,Giá 4-3,1,1,Vị Trí Sách,Thứ tự 065,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Curious George storybook collection,1,0,visible,"Curious young readers will learn right along with George as he explores science, math, and technology concepts in eight full-length educational stories-The Donut Delivery, Snowy Day, The Surprise Gift, The Boat Show, Builds a Home, Lost and Found, Plays Mini Golf, and Tadpole Trouble. Each story is also paired with corresponding craft and exploration activities that will appeal to every child’s sense of curiosity. ","Curious young readers will learn right along with George as he explores science, math, and technology concepts in eight full-length educational stories-The Donut Delivery, Snowy Day, The Surprise Gift, The Boat Show, Builds a Home, Lost and Found, Plays Mini Golf, and Tadpole Trouble. Each story is also paired with corresponding craft and exploration activities that will appeal to every child’s sense of curiosity. ",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-12-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/12/Curious-George-storybook-collection.jpg,,,,,,,,,0,Tác giả,Margret and H. A. Rey,1,1,Nhà xuất bản, Clarion Books,1,1,Năm xuất bản,,1,1,Giá sách,Giá 4-3,1,1,Vị Trí Sách,Thứ tự 060,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Dinosaur days: A pop-up book about opposites,1,0,visible,"More than just another dinosaur book, the attractive and tactile foam pop-ups make this a stand out. At sunrise dinosaurs wake To greet the prehistoric dawn. The little ones spring up and chirp. The big ones stretch their necks and yawn. Dinosaurs' days are just like small childrens'--they wake up, eat breakfast, and then head off for a bit of playtime! Opposite concepts are presented on each spread, while rhythmic text and whimsical illustrations combine to tell a charming story. Attractive, bright foam pieces and flaps throughout add realism, dimension, and interest, bringing a totally unique and innovative pop-upp to the perpetually captivating subject of dinosaurs. Features the same foam cover application (green in color) and foam pop ups (orange in color) as the attractive Salamander Rock.","More than just another dinosaur book, the attractive and tactile foam pop-ups make this a stand out. At sunrise dinosaurs wake To greet the prehistoric dawn. The little ones spring up and chirp. The big ones stretch their necks and yawn. Dinosaurs' days are just like small childrens'--they wake up, eat breakfast, and then head off for a bit of playtime! Opposite concepts are presented on each spread, while rhythmic text and whimsical illustrations combine to tell a charming story. Attractive, bright foam pieces and flaps throughout add realism, dimension, and interest, bringing a totally unique and innovative pop-upp to the perpetually captivating subject of dinosaurs. Features the same foam cover application (green in color) and foam pop ups (orange in color) as the attractive Salamander Rock.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-12-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/12/Dinosaur-days-A-pop-up-book-about-opposies.jpg,,,,,,,,,0,Tác giả,Matt Mitter,1,1,Nhà xuất bản,"Reader's Digest
",1,1,Năm xuất bản,,1,1,Giá sách,Giá 6-2,1,1,Vị Trí Sách,Thứ tự 066,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Disney fairies: Storybook collection,1,0,visible,"Faith, Trust, and Pixie Dust! Join Tinker Bell, Vidia, Rosetta, Silvermist, Iridessa, Fawn, and the rest of their friends in this magical storybook collection. Featuring 18 stories, including 4 original tales, and retellings of Tinker Bell, Tinker Bell and the Lost Treasure, and Tinker Bell and the Great Fairy Rescue, young readers are in for hours of pixie-dusted fun. With gilded pages and over 250 beautiful illustrations, this latest edition to the bestselling storybook collection series will make the perfect gift.","Faith, Trust, and Pixie Dust! Join Tinker Bell, Vidia, Rosetta, Silvermist, Iridessa, Fawn, and the rest of their friends in this magical storybook collection. Featuring 18 stories, including 4 original tales, and retellings of Tinker Bell, Tinker Bell and the Lost Treasure, and Tinker Bell and the Great Fairy Rescue, young readers are in for hours of pixie-dusted fun. With gilded pages and over 250 beautiful illustrations, this latest edition to the bestselling storybook collection series will make the perfect gift.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-12-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/12/Disney-fairies-Storybook-collection.jpg,,,,,,,,,0,Tác giả,Disney,1,1,Nhà xuất bản,Disney Press,1,1,Năm xuất bản,,1,1,Giá sách,Giá 9-4,1,1,Vị Trí Sách,Thứ tự 078,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Disney picture dictionary,1,0,visible,"Packed with more than 800 entries, this first book of words and their meanings has been developed to help preschoolers and young grade-schoolers develop language, spelling, and vocabulary skills. Delightfully illustrated with Disney characters, each entry is organized alphabetically to help reinforce alphabet skills. Words are accompanied by simple definitions, and easy-to-read sentences that put words into context.","Packed with more than 800 entries, this first book of words and their meanings has been developed to help preschoolers and young grade-schoolers develop language, spelling, and vocabulary skills. Delightfully illustrated with Disney characters, each entry is organized alphabetically to help reinforce alphabet skills. Words are accompanied by simple definitions, and easy-to-read sentences that put words into context.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-12-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/12/Disney-picture-dictionary.jpg,,,,,,,,,0,Tác giả,Disney,1,1,Nhà xuất bản,Disney Press,1,1,Năm xuất bản,,1,1,Giá sách,Giá 6-4,1,1,Vị Trí Sách,Thứ tự 060,1,1,Giá trị sách,"500\,000đ",1,1
simple,,First Stories: Sleeping beauty,1,0,visible,"The fairy story as retold by Heather Amery and illustrated by Stephen Cartwright.
Retells for beginning readers the tale of Sleeping Beauty, who pricks her finger on the spinning wheel of a wicked fairy and sleeps for a hundred years.","The fairy story as retold by Heather Amery and illustrated by Stephen Cartwright.
Retells for beginning readers the tale of Sleeping Beauty, who pricks her finger on the spinning wheel of a wicked fairy and sleeps for a hundred years.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-12-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/12/First-Stories-Sleeping-beauty.jpg,,,,,,,,,0,Tác giả,Heather Amery,1,1,Nhà xuất bản,"Usborne
",1,1,Năm xuất bản,,1,1,Giá sách,Giá 9-4,1,1,Vị Trí Sách,Thứ tự 076,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Fox in Socks,1,0,visible,"This rhyming romp includes chicks with bricks, chewy blue glue, a noodle eating poodle, and so much more! Just try to keep your tongue out of trouble! Seuss piles his the energetic rhymes into a mountain of hilarity that the whole family will enjoy. Rhyming has never been this fun!","This rhyming romp includes chicks with bricks, chewy blue glue, a noodle eating poodle, and so much more! Just try to keep your tongue out of trouble! Seuss piles his the energetic rhymes into a mountain of hilarity that the whole family will enjoy. Rhyming has never been this fun!",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 3-6 tuổi, Sách truyện thiếu nhi","3-6 tuổi,sach-thang-12-2022",,https://lotuscommunity.org.vn/wp-content/uploads/2022/12/Fox-in-Socks.jpg,,,,,,,,,0,Tác giả,Dr. Seuss,1,1,Nhà xuất bản,Random House Books for Young Readers,1,1,Năm xuất bản,,1,1,Giá sách,Giá 6-3,1,1,Vị Trí Sách,Thứ tự 061,1,1,Giá trị sách,"500\,000đ",1,1
