Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
simple,,Destructive hurricanes,1,0,visible,"Introduces hurricanes, describing how they are formed, how they are measured, the types of damage they cause, and some of the more destructive hurricanes of the past.","Introduces hurricanes, describing how they are formed, how they are measured, the types of damage they cause, and some of the more destructive hurricanes of the past.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Trái đất của chúng ta, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Destructive-hurricanes.jpg,,,,,,,,,0,Tác giả,Michael Portman,1,1,Nhà xuất bản,Gareth Stevens Pub Learning library ,1,1,Năm xuất bản,,1,1,Giá sách,Giá 27-6,1,1,Vị Trí Sách,Thứ tự 019,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Devastated by a volcano,1,0,visible,"On June 25, 1997, a volcano on the Caribbean island of Montserrat erupted, spewing hot lava and ash. Linda Daley was washing clothes outside her home in the nearby city of Plymouth when she saw fiery clouds begin to shoot out of the volcano. With clouds of ash and poisonous gases speeding toward her, how would she survive? Eyewitness accounts and incredible photos bring to life the experiences of ordinary people who faced catastrophic dangerand lived to tell their stories. Kids will discover the causes and characteristics of volcanoes, and learn about the scientific advances that now allow earlier warnings of possible eruptions to be issued. Safety tips show young readers what to do if they are ever near a volcanic eruption.","On June 25, 1997, a volcano on the Caribbean island of Montserrat erupted, spewing hot lava and ash. Linda Daley was washing clothes outside her home in the nearby city of Plymouth when she saw fiery clouds begin to shoot out of the volcano. With clouds of ash and poisonous gases speeding toward her, how would she survive? Eyewitness accounts and incredible photos bring to life the experiences of ordinary people who faced catastrophic dangerand lived to tell their stories. Kids will discover the causes and characteristics of volcanoes, and learn about the scientific advances that now allow earlier warnings of possible eruptions to be issued. Safety tips show young readers what to do if they are ever near a volcanic eruption.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Trái đất của chúng ta, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Devastated-by-a-volcano.jpg,,,,,,,,,0,Tác giả,Stephen Person,1,1,Nhà xuất bản,Bearport Publishing,1,1,Năm xuất bản,,1,1,Giá sách,Giá 27-6,1,1,Vị Trí Sách,Thứ tự 020,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Earaches (head-to-toe),1,0,visible,Provides basic information about earaches and their prevention.,Provides basic information about earaches and their prevention.,,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Cơ thể, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Earaches-(head-to-toe).jpg,,,,,,,,,0,Tác giả,Elaine Landau,1,1,Nhà xuất bản,Cavendish Square Publishing,1,1,Năm xuất bản,,1,1,Giá sách,Giá 25-6,1,1,Vị Trí Sách,Thứ tự 060,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Earth-friendly living,1,0,visible,"There is so much we can do to improve the health of Earth just in our everyday lives. In this book, readers will learn about all the different areas where they can go green in their daily activities. This book will empower students to make better, Earth-friendlier choices about what they do, what they buy, and how they get from place to place.","There is so much we can do to improve the health of Earth just in our everyday lives. In this book, readers will learn about all the different areas where they can go green in their daily activities. This book will empower students to make better, Earth-friendlier choices about what they do, what they buy, and how they get from place to place.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Cuộc sống thường ngày, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Earth-friendly-living.jpg,,,,,,,,,0,Tác giả,Miriam Coleman,1,1,Nhà xuất bản,PowerKids Press ,1,1,Năm xuất bản,,1,1,Giá sách,Giá 26-3,1,1,Vị Trí Sách,Thứ tự 048,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Earth's fever,1,0,visible,"Temperatures all over the world are rising due to climate change, causing many plants and animals to change the way they behave. Provide even the youngest readers information about Earth, the changes in climate and its affects, and what they can do to help preserve Trái đất của chúng ta with Earth's Fever. Bright, colorful illustrations and straightforward text make this topic accessible for even the youngest audience.","Temperatures all over the world are rising due to climate change, causing many plants and animals to change the way they behave. Provide even the youngest readers information about Earth, the changes in climate and its affects, and what they can do to help preserve Trái đất của chúng ta with Earth's Fever. Bright, colorful illustrations and straightforward text make this topic accessible for even the youngest audience.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Trái đất của chúng ta, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Earth_s-fever.jpeg,,,,,,,,,0,Tác giả,Stephen Aitken,1,1,Nhà xuất bản,Looking Glass Library,1,1,Năm xuất bản,,1,1,Giá sách,Giá 27-6,1,1,Vị Trí Sách,Thứ tự 079,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Earthquakes,1,0,visible,"Earthquakes can cause terrible devastation for both the environment, and humans living in danger zones. Discover how science can help to predict and protect us from the impact of earthquakes.","Earthquakes can cause terrible devastation for both the environment, and humans living in danger zones. Discover how science can help to predict and protect us from the impact of earthquakes.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Trái đất của chúng ta, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Earthquakes-1.jpg,,,,,,,,,0,Tác giả,Ian Graham,1,1,Nhà xuất bản,Octopus Publishing Group,1,1,Năm xuất bản,,1,1,Giá sách,Giá 27-6,1,1,Vị Trí Sách,Thứ tự 050,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Earthquakes,1,0,visible,"In graphic novel format, text and illustrations explain how earthquakes happen, how their strength is measured, and how to stay safe during one.","In graphic novel format, text and illustrations explain how earthquakes happen, how their strength is measured, and how to stay safe during one.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Trái đất của chúng ta, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Earthquakes-2.jpg,,,,,,,,,0,Tác giả,Renee Gray-Wilburn,1,1,Nhà xuất bản,Capstone Press,1,1,Năm xuất bản,,1,1,Giá sách,Giá 27-6,1,1,Vị Trí Sách,Thứ tự 030,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Earthquakes,1,0,visible,"An exploration of earthquakes and their causes.
A True Book: Earth Science series presents fascinating facts and fun activities that will engage the budding earth scientist, while exploring the fields of geology, meteorology, ecology, and more. ","An exploration of earthquakes and their causes.
A True Book: Earth Science series presents fascinating facts and fun activities that will engage the budding earth scientist, while exploring the fields of geology, meteorology, ecology, and more. ",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Cuộc sống thường ngày, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Earthquakes-3.jpg,,,,,,,,,0,Tác giả,Ker Than,1,1,Nhà xuất bản,Children's Press,1,1,Năm xuất bản,,1,1,Giá sách,Giá 26-3,1,1,Vị Trí Sách,Thứ tự 065,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Earthquakes and tsunamis,1,0,visible,"Introduces earthquakes and tsunamis, explaining what causes them and how they are measured, along with examples of recent disasters that have occurred around the world in the last twenty years.","Introduces earthquakes and tsunamis, explaining what causes them and how they are measured, along with examples of recent disasters that have occurred around the world in the last twenty years.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Trái đất của chúng ta, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Earthquakes-and-tsunamis.jpg,,,,,,,,,0,Tác giả,Terry Jennings,1,1,Nhà xuất bản,Franklin Watts,1,1,Năm xuất bản,,1,1,Giá sách,Giá 27-6,1,1,Vị Trí Sách,Thứ tự 001,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Eat right,1,0,visible,"What you have for breakfast can affect your mind and body for the rest of the day. But how do you know which choice is right? Choosing what to eat for breakfast, lunch, and dinner doesn't have to be stressful. Learn how to make an informed decision during mealtimes. Then spend your day with plenty of energy. Its a busy world, but with the right fuel, your body will be prepared.","What you have for breakfast can affect your mind and body for the rest of the day. But how do you know which choice is right? Choosing what to eat for breakfast, lunch, and dinner doesn't have to be stressful. Learn how to make an informed decision during mealtimes. Then spend your day with plenty of energy. Its a busy world, but with the right fuel, your body will be prepared.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Cuộc sống thường ngày, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Eat-right.jpeg,,,,,,,,,0,Tác giả,Allyson Valentine Schrier,1,1,Nhà xuất bản,Capstone Press,1,1,Năm xuất bản,,1,1,Giá sách,Giá 26-3,1,1,Vị Trí Sách,Thứ tự 010,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Eclipses,1,0,visible,"Expand your young reader's universe! Simple, straightforward text paired with vibrant photos and colorful diagrams breaks down scientific concepts of eclipses, such as the alignment of the sun, Earth, and the moon. Types of eclipses are described, including partial, total, and annular solar eclipses as well as partial and total lunar eclipses. Also discussed are the discovery of eclipses and how scientists study them with telescopes and other tools. Features include a table of contents, fun facts, a glossary with phonetics, and an index.","Expand your young reader's universe! Simple, straightforward text paired with vibrant photos and colorful diagrams breaks down scientific concepts of eclipses, such as the alignment of the sun, Earth, and the moon. Types of eclipses are described, including partial, total, and annular solar eclipses as well as partial and total lunar eclipses. Also discussed are the discovery of eclipses and how scientists study them with telescopes and other tools. Features include a table of contents, fun facts, a glossary with phonetics, and an index.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Vũ trụ, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Eclipses.jpg,,,,,,,,,0,Tác giả,Marcia Zappa,1,1,Nhà xuất bản,Abdo Publishing Group,1,1,Năm xuất bản,,1,1,Giá sách,Giá 26-6,1,1,Vị Trí Sách,Thứ tự 049,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Energy from the sun,1,0,visible,"Discover how energy from the sun provides us with heat, light, plants, food and other things necessary for life on Earth.
","Discover how energy from the sun provides us with heat, light, plants, food and other things necessary for life on Earth.
",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Trái đất của chúng ta, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Energy-from-the-sun.jpg,,,,,,,,,0,Tác giả,Allan Fowler,1,1,Nhà xuất bản,Children's Press,1,1,Năm xuất bản,,1,1,Giá sách,Giá 27-6,1,1,Vị Trí Sách,Thứ tự 082,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Erased by a tornado,1,0,visible,Eyewitness accounts and incredible photos bring to life the experiences of ordinary people who faced danger- and lived to tell their stories.,Eyewitness accounts and incredible photos bring to life the experiences of ordinary people who faced danger- and lived to tell their stories.,,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Trái đất của chúng ta, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Erased-by-a-tornado.jpg,,,,,,,,,0,Tác giả,Jessica Rudolph,1,1,Nhà xuất bản,Bearport Publishing,1,1,Năm xuất bản,,1,1,Giá sách,Giá 27-6,1,1,Vị Trí Sách,Thứ tự 027,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Exploring dangers in space,1,0,visible,"Have objects from space ever hit Earth? Yes! Every day, small meteoroids crash into the atmosphere. Some burn up, but some hit the ground. Space junk also falls to Earth. Comets and asteroids struck Earth long ago. In this book, you'll learn how scientists watch out for large collisions and what they might do if Earth is in danger. ","Have objects from space ever hit Earth? Yes! Every day, small meteoroids crash into the atmosphere. Some burn up, but some hit the ground. Space junk also falls to Earth. Comets and asteroids struck Earth long ago. In this book, you'll learn how scientists watch out for large collisions and what they might do if Earth is in danger. ",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Vũ trụ, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Exploring-dangers-in-space.jpg,,,,,,,,,0,Tác giả,Buffy Silverman,1,1,Nhà xuất bản,Lerner Publishing Group,1,1,Năm xuất bản,,1,1,Giá sách,Giá 26-6,1,1,Vị Trí Sách,Thứ tự 036,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Exploring flowers,1,0,visible,"Why do plants have flowers? Readers will discover how flowers can develop into fruits, vegetables, or seeds for producing more plants.","Why do plants have flowers? Readers will discover how flowers can develop into fruits, vegetables, or seeds for producing more plants.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Trái đất của chúng ta, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Exploring-flowers.jpg,,,,,,,,,0,Tác giả,Kristin Sterling,1,1,Nhà xuất bản,Lerner Publishing Group,1,1,Năm xuất bản,,1,1,Giá sách,Giá 27-5,1,1,Vị Trí Sách,Thứ tự 095,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Exploring our solar system: the Earth,1,0,visible,"This highly illustrated book takes an in depth look at our home planet, including the inside core, the oceans and continents, the atmosphere surrounding it, and how it is affected by other planetary bodies.","This highly illustrated book takes an in depth look at our home planet, including the inside core, the oceans and continents, the atmosphere surrounding it, and how it is affected by other planetary bodies.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Trái đất của chúng ta, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Exploring-our-solar-system-the-Earth.jpg,,,,,,,,,0,Tác giả,David Jefferis,1,1,Nhà xuất bản,Crabtree Publishing ,1,1,Năm xuất bản,,1,1,Giá sách,Giá 27-6,1,1,Vị Trí Sách,Thứ tự 002,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Exploring stems,1,0,visible,"What do stems do? Kids will see how stems are like straws, moving water and food throughout the plant.","What do stems do? Kids will see how stems are like straws, moving water and food throughout the plant.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Trái đất của chúng ta, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Exploring-stems.jpg,,,,,,,,,0,Tác giả,Kristin Sterling,1,1,Nhà xuất bản,Lerner Publishing Group,1,1,Năm xuất bản,,1,1,Giá sách,Giá 27-5,1,1,Vị Trí Sách,Thứ tự 086,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Extreme space: exploration,1,0,visible,Xtreme Space brings the wonders of our universe into kids' hands. Exploration introduces readers to both the history and future of Vũ trụ exploration. ,Xtreme Space brings the wonders of our universe into kids' hands. Exploration introduces readers to both the history and future of Vũ trụ exploration. ,,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Vũ trụ, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Extreme-space-exploration.jpg,,,,,,,,,0,Tác giả,S. L. Hamilton,1,1,Nhà xuất bản,Abdo Publishing Group,1,1,Năm xuất bản,,1,1,Giá sách,Giá 26-6,1,1,Vị Trí Sách,Thứ tự 030,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Extreme space: sky watch,1,0,visible,"Sky Watch introduces readers to both the history and future of Vũ trụ exploration. These books may be learning tools, but they are also designed to feed the interests of reluctant readers through stunning images from NASA, as well as the Hubble and Spitzer Telescopes. Glossary words provide additional information and understanding to the curious reader.","Sky Watch introduces readers to both the history and future of Vũ trụ exploration. These books may be learning tools, but they are also designed to feed the interests of reluctant readers through stunning images from NASA, as well as the Hubble and Spitzer Telescopes. Glossary words provide additional information and understanding to the curious reader.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Vũ trụ, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Extreme-space-sky-watch.jpg,,,,,,,,,0,Tác giả,S. L. Hamilton,1,1,Nhà xuất bản,Abdo Publishing Group,1,1,Năm xuất bản,,1,1,Giá sách,Giá 26-6,1,1,Vị Trí Sách,Thứ tự 038,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Eyes,1,0,visible,An introduction to eyes and how they are used.,An introduction to eyes and how they are used.,,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Cơ thể, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Eyes.jpg,,,,,,,,,0,Tác giả,Cynthia Klingel,1,1,Nhà xuất bản,Gareth Stevens Publishing,1,1,Năm xuất bản,,1,1,Giá sách,Giá 25-6,1,1,Vị Trí Sách,Thứ tự 090,1,1,Giá trị sách,"500\,000đ",1,1
simple,,Fabulous fruits,1,0,visible,"In this sweet new book, Slim explores the essential nutritional value of the fruit group. Children will learn about the amazing amount of water in fruit, how fruit blossoms, why the tomato is considered a piece of fruit, the wide variety of products made with fruit, groves and orchards around the world, how worms get into apples, and how many fruits a person needs to eat each day.","In this sweet new book, Slim explores the essential nutritional value of the fruit group. Children will learn about the amazing amount of water in fruit, how fruit blossoms, why the tomato is considered a piece of fruit, the wide variety of products made with fruit, groves and orchards around the world, how worms get into apples, and how many fruits a person needs to eat each day.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Cuộc sống thường ngày, Sách tham khảo","10-12 tuổi,sach-thang-10-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/09/Fabulous-fruits.jpg,,,,,,,,,0,Tác giả,John Burstein,1,1,Nhà xuất bản,Crabtree Publishing,1,1,Năm xuất bản,,1,1,Giá sách,Giá 26-3,1,1,Vị Trí Sách,Thứ tự 055,1,1,Giá trị sách,"500\,000đ",1,1
