Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global
simple,,Animal tales from Mother Goose,1,0,visible,Nursery Rhymes are beloved by children everywhere. Animal Tales from Mother Goose passes down the tradition of folklore while entertaining and teaching with all of Mother Goose's beloved animal characters. The beautifully illustrated series is a wonderful addition to your folklore collection.,Nursery Rhymes are beloved by children everywhere. Animal Tales from Mother Goose passes down the tradition of folklore while entertaining and teaching with all of Mother Goose's beloved animal characters. The beautifully illustrated series is a wonderful addition to your folklore collection.,,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-05-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/04/Animal-Tales-from-Mother-Goose.jpg,,,,,,,,,0,Tác giả,Mother Goose,1,1,Nhà xuất bản,Magic Wagon,1,1,Năm xuất bản,,1,1,Giá sách,Giá 15-2,1,1,Vị Trí Sách,Thứ tự 042,1,1,Giá trị sách,"500,000đ",1,1
simple,,Baby animal picture puzzles,1,0,visible,"We love baby animals! From fuzzy felines to rowdy raccoons, these picture puzzles are purrfect fun.","We love baby animals! From fuzzy felines to rowdy raccoons, these picture puzzles are purrfect fun.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách học và hoạt động > Hoạt động (0-6 tuổi), Sách học và hoạt động","0-6 tuổi,sach-thang-05-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/04/Baby-animal-picture-puzzles.jpg,,,,,,,,,0,Tác giả,Matt Bruning,1,1,Nhà xuất bản,Capstone Press,1,1,Năm xuất bản,,1,1,Giá sách,Giá 30-5R,1,1,Vị Trí Sách,Thứ tự 001,1,1,Giá trị sách,"500,000đ",1,1
simple,,Backyard animals: owls,1,0,visible,Did you know that great horned owls have one of the best-known hoots? These birds can be found in nearly every country on Earth. Learn more about the owl in this informative series.,Did you know that great horned owls have one of the best-known hoots? These birds can be found in nearly every country on Earth. Learn more about the owl in this informative series.,,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách tham khảo > Động vật, Sách tham khảo","10-12 tuổi,sach-thang-05-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/04/Backyard-animals-owls.jpg,,,,,,,,,0,Tác giả,Nick Winnick,1,1,Nhà xuất bản,Weigl,1,1,Năm xuất bản,,1,1,Giá sách,Giá 23-6,1,1,Vị Trí Sách,Thứ tự 027,1,1,Giá trị sách,"500,000đ",1,1
simple,,Can anybody hear me?,1,0,visible,"Jack is quiet—which wouldn’t be so bad if the rest of his family wasn’t SO NOISY. No one can hear him over the sound of their own voices. So when Jack tells them he's going up the mountain one day, nobody hears him. And when night falls, nobody knows where he is. Now Jack will have to find his voice in order to help his family find him. This satisfying story is set against a rural western backdrop and features Jessica Meserve’s vivid illustrations, which burst with color and personality.","Jack is quiet—which wouldn’t be so bad if the rest of his family wasn’t SO NOISY. No one can hear him over the sound of their own voices. So when Jack tells them he's going up the mountain one day, nobody hears him. And when night falls, nobody knows where he is. Now Jack will have to find his voice in order to help his family find him. This satisfying story is set against a rural western backdrop and features Jessica Meserve’s vivid illustrations, which burst with color and personality.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-05-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/04/Can-anybody-hear-me.jpg,,,,,,,,,0,Tác giả,Jessica Meserve,1,1,Nhà xuất bản,Clarion Books,1,1,Năm xuất bản,,1,1,Giá sách,Giá 11-4,1,1,Vị Trí Sách,Thứ tự 037,1,1,Giá trị sách,"500,000đ",1,1
simple,,Cave baby,1,0,visible,"A hairy mammoth takes a cheeky little baby on a thrilling ride through a moonlit landscape populated by a sabre-toothed tiger, a leaping hare, a laughing hyena and even, just maybe, by a big brown bear . . . But where are they going? And what has it to do with the baby's scribblings on the cave wall?
 
 Created by the critically acclaimed author Julia Donaldson and Kate Greenaway medal winner Emily Gravett, Cave Baby celebrates the messy creativity of babies!","A hairy mammoth takes a cheeky little baby on a thrilling ride through a moonlit landscape populated by a sabre-toothed tiger, a leaping hare, a laughing hyena and even, just maybe, by a big brown bear . . . But where are they going? And what has it to do with the baby's scribblings on the cave wall?
 
 Created by the critically acclaimed author Julia Donaldson and Kate Greenaway medal winner Emily Gravett, Cave Baby celebrates the messy creativity of babies!",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-05-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/04/Cave-baby.jpg,,,,,,,,,0,Tác giả,Julia Donaldson,1,1,Nhà xuất bản,Pan MacMillan,1,1,Năm xuất bản,,1,1,Giá sách,Giá 10-2,1,1,Vị Trí Sách,Thứ tự 076,1,1,Giá trị sách,"500,000đ",1,1
simple,,Daddo daycare,1,0,visible,"Daddo is in charge of the family while Momma is gone for the weekend, and Henry rallies the family to help him out.","Daddo is in charge of the family while Momma is gone for the weekend, and Henry rallies the family to help him out.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-05-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/04/Daddo-daycare.png,,,,,,,,,0,Tác giả,Disney,1,1,Nhà xuất bản,Disney Press,1,1,Năm xuất bản,,1,1,Giá sách,Giá 11-3,1,1,Vị Trí Sách,Thứ tự 042,1,1,Giá trị sách,"500,000đ",1,1
simple,,Did my mother do that,1,0,visible,"What was I like when I was born? The perennial question receives a fanciful response in a tale that takes an interspecies tour of mothers and babies.
 
 Holly loves to hear the story of the night when she was born—but first she needs to ask a lot of questions. Did her mother hatch her out of an egg? Did she carry Holly in her pocket? Maybe she fed her baby mice for dinner? As Holly and her dad rule out one imaginary scenario after another, little listeners will be eager to join in, while learning some interesting details along the way. And they’ll be just as comforted as Holly to hear one final, satisfying tale of a happy and loving human mother on the day her baby was born.","What was I like when I was born? The perennial question receives a fanciful response in a tale that takes an interspecies tour of mothers and babies.
 
 Holly loves to hear the story of the night when she was born—but first she needs to ask a lot of questions. Did her mother hatch her out of an egg? Did she carry Holly in her pocket? Maybe she fed her baby mice for dinner? As Holly and her dad rule out one imaginary scenario after another, little listeners will be eager to join in, while learning some interesting details along the way. And they’ll be just as comforted as Holly to hear one final, satisfying tale of a happy and loving human mother on the day her baby was born.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-05-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/04/Did-my-mother-do-that.jpg,,,,,,,,,0,Tác giả,Sharon Holt,1,1,Nhà xuất bản,Candlewick Press,1,1,Năm xuất bản,,1,1,Giá sách,Giá 15-2,1,1,Vị Trí Sách,Thứ tự 031,1,1,Giá trị sách,"500,000đ",1,1
simple,,"Good night, little dragons",1,0,visible,"What do little dragons do before going to bed? They brush their fangs, take a bath, and breathe fire, of course! This Little Golden Book follows three small dragons through a funny-yet-familiar bedtime routine that kids are sure to enjoy.","What do little dragons do before going to bed? They brush their fangs, take a bath, and breathe fire, of course! This Little Golden Book follows three small dragons through a funny-yet-familiar bedtime routine that kids are sure to enjoy.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-05-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/04/Good-night-little-dragons.jpg,,,,,,,,,0,Tác giả,Leigh Ann Tyson,1,1,Nhà xuất bản,Golden Books,1,1,Năm xuất bản,,1,1,Giá sách,Giá 9-2,1,1,Vị Trí Sách,Thứ tự 059,1,1,Giá trị sách,"500,000đ",1,1
simple,,"Good night, Mr Night",1,0,visible,"Each evening as gentle Mr. Night walks the earth closing the flowers, soothing the animals, and calming the sea, he brings a special magic to the world. When he arrives at your window, you'll know it's time for bed at last.","Each evening as gentle Mr. Night walks the earth closing the flowers, soothing the animals, and calming the sea, he brings a special magic to the world. When he arrives at your window, you'll know it's time for bed at last.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-05-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/04/Good-night-Mr-Night.jpg,,,,,,,,,0,Tác giả,Dan Yaccarino,1,1,Nhà xuất bản,Yottoy,1,1,Năm xuất bản,,1,1,Giá sách,Giá 16-1,1,1,Vị Trí Sách,Thứ tự 045,1,1,Giá trị sách,"500,000đ",1,1
simple,,"Good night, Stella",1,0,visible,"Stella just cannot seem to sleep, between practicing gargling and wondering if her eyeballs can fall out, and after her father decides that he should go to bed instead, she has a party.","Stella just cannot seem to sleep, between practicing gargling and wondering if her eyeballs can fall out, and after her father decides that he should go to bed instead, she has a party.",,,taxable,,1,1,1,0,1,,,,,1,,,0,"Sách truyện thiếu nhi > 7-9 tuổi, Sách truyện thiếu nhi","7-9 tuổi,sach-thang-05-2021",,https://lotuscommunity.org.vn/wp-content/uploads/2021/04/Good-night-Stella.jpg,,,,,,,,,0,Tác giả,Kate McMullan,1,1,Nhà xuất bản,Candlewick,1,1,Năm xuất bản,,1,1,Giá sách,Giá 15-4,1,1,Vị Trí Sách,Thứ tự 008,1,1,Giá trị sách,"500,000đ",1,1
